paper_id,paper_title,parent_id,parent_title
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1364/josa.48.000799,Study of Visual Acuity during the Ocular Pursuit of Moving Test Objects I Introduction*
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,temp175,Rendering ’Rainbow Six Siege’
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,temp176,Checkerboard Rendering for Real-Time Upscaling on Intel Integrated Graphics
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1364/josa.48.000803,"Study of Visual Acuity during the Ocular Pursuit of Moving Test Objects II Effects of Direction of Movement, Relative Movement, and Illumination*"
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1109/tvcg.2015.2440262,Frameless Volume Visualization
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.2312/EG2011/STARS/101-126,A Survey on Temporal Coherence Methods in Real-Time Rendering
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.5555/1593001,Designing the User Interface: Strategies for Effective Human-computer Interaction
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1109/tip.2003.819861,Image Quality Assessment: From Error Visibility to Structural Similarity
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1145/3190834.3190850,Coarse pixel shading with temporal supersampling
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1145/3386569.3392376,Neural supersampling for real-time rendering
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1111/cgf.14018,A Survey of Temporal Antialiasing Techniques
10.1145/3554944.3554947,Accelerating GPU Rendering of 2D Visualizations Using Resolution Scaling and Temporal Reconstruction,10.1145/1618452.1618481,Amortized supersampling
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2010.78,"Animation, small multiples, and the effect of mental map preservation in dynamic graphs"
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1007/978-3-319-47024-5_7,Word-Sized Eye-Tracking Visualizations
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2017.2674958,Word-Sized Graphics for Scientific Texts
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.2788/50183,Perceptual Affordances of Wall-Sized Displays for Visualization Applications
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.5220/0010328501330143,A Replication Study on Glanceable Visualizations: Comparing Different Stimulus Sizes on a Laptop Computer
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1111/cgf.13444,Information Visualization Evaluation Using Crowdsourcing
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2013.186,Scatterblogs2: Real-time monitoring of microblog messages through user-guided filtering
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,temp193,D3.js - Data-Driven Documents
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2019.2934397,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2019.2934288,Common Fate for Animated Transitions in Visualization
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/MC.2006.109,Visualizing information on mobile devices
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2008.153,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3313831.3376842,Interaction Techniques for Visual Exploration Using Embedded Word-Scale Visualizations
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2007.70539,Animated Transitions in Statistical Data Graphics
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3313831.3376777,Techniques for Flexible Responsive Visualization Design
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3173574.3174106,Augmenting Code with In Situ Visualizations to Aid Program Understanding
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1201/9781003090823-2,Responsive Visualization Design for Mobile Devices
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.5220/0010328602560265,Word-sized Visualizations for Exploring Discussion Diversity in Social Media
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2013.170,"Interactive Visualizations on Large and Small Displays: The Interrelation of Display Size, Information Space, and Scale"
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1111/cgf.14321,Design Patterns and Trade-Offs in Responsive Visualization for Communication
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2021.3114782,An Automated Approach to Reasoning About Task-Oriented Insights in Responsive Visualization
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1111/cgf.13709,Designing Animated Transitions to Convey Aggregate Operations
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2020.3030360,Gemini: A Grammar and Recommender System for Animated Transitions in Statistical Graphics
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/VIS49827.2021.9623291,Gemini2: Generating Keyframe-Oriented Animated Transitions Between Statistical Graphics
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3025453.3025866,GraphScape: A Model for Automated Reasoning about Visualization Similarity and Sequencing
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/MCSE.2018.2875316,Visually Augmenting Documents With Data
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.3233/978-1-61499-951-5-325,Challenges in Displaying Health Data on Small Smartwatch Screens
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,temp213,OSF—Animated Transitions in Small-Scale Visualizations
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3313831.3376350,A Comparison of Geographical Propagation Visualizations
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,temp215,© 2022 Prolific
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2017.2744198,"Keeping Multiple Views Consistent: Constraints, Validations, and Exceptions in Visualization Authoring"
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1057/palgrave.ivs.9500002,Animated Visualization of Multiple Intersecting Hierarchies
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1016/j.jvlc.2011.03.002,"Analytical, visual and interactive concepts for geo-visual analytics"
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/VDS48975.2019.8973383,Task-Oriented Optimal Sequencing of Visualization Charts
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1145/3411764.3445747,Data Animator: Authoring Expressive Animated Data Graphics
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,temp221,Beautiful Evidence (1ed
10.1145/3554944.3554945,Animated Transitions for Small-Scale Visualizations,10.1109/TVCG.2017.2672987,The Subspace Voyager: Exploring High-Dimensional Data along a Continuum of Salient 3D Subspaces
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1109/ASONAM.2012.33,Analyzing voting behavior in Italian Parliament: Group cohesion and evolution
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1109/VIS49827.2021.9623282,Bayesian Modelling of Alluvial Diagram Complexity
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1109/VIS49827.2021.9623282,Bayesian Modelling of Alluvial Diagram Complexity
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1145/1978942.1979004,Many bills: engaging citizens through visualizations of congressional legislation
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp227,Lithuanian parliament legislative voting analysis and visualization
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp228,"The new Voteview. com: preserving and continuing Keith Poole’s infrastructure for scholars, students and observers of Congress"
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp229,Transforming Qualitative Information: Thematic Analysis and Code Development
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp230,Who Votes with Whom: Co-voting Network of the Lower House of Czech Parliament after the 2017 Elections
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp231,Visualizing hierarchy changes by dynamic indented plots
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1145/3317697.3323358,Deb8: A Tool for Collaborative Analysis of Video
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1109/SIBGRAPI.2015.34,CivisAnalysis: Interactive Visualization for Exploring Roll Call Data and Representatives’ Voting Behaviour
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1145/2470654.2466444,"Motif Simplification: Improving Network Visualization Readability with Fan, Connector, and Clique Glyphs"
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp235,A data-driven network approach for characterization of political parties’ ideology dynamics
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp236,Visualization of election data: Using interaction design and visual discovery for communicating complex insights
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,temp237,A stunning visualization of our divided Congress
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1145/2818048.2820004,BudgetMap: Engaging Taxpayers in the Issue-Driven Classification of a Government Budget
10.1145/3554944.3554957,LegisLatio: A visualization Tool for Legislative Roll-call Vote Data,10.1145/2702613.2732932,BudgetMap: Issue-Driven Navigation for a Government Budget
